location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Cayman Islands,CYM,21/09/2021,105471,54681,50790,,,224,158.61,82.23,0.76
Cayman Islands,CYM,22/09/2021,105697,54796,50901,,226,199,158.95,82.4,0.77
Cayman Islands,CYM,29/09/2021,106655,55129,51481,,,137,160.39,82.9,0.77
Cayman Islands,CYM,22/10/2021,111027,55991,53684,,,190,166.96,84.2,0.81
Cayman Islands,CYM,29/10/2021,113448,56365,54136,,,346,170.6,84.76,0.81
Cayman Islands,CYM,05/11/2021,116507,56887,54690,,,437,175.2,85.55,0.82
Cayman Islands,CYM,12/11/2021,119435,57357,55157,,,418,179.61,86.25,0.83
Cayman Islands,CYM,19/11/2021,121080,57558,55352,,,235,182.08,86.56,0.83
Cayman Islands,CYM,29/11/2021,123877,57952,55829,,,280,186.29,87.15,0.84
Cayman Islands,CYM,03/12/2021,125717,58143,56187,,,383,189.05,87.44,0.84
Cayman Islands,CYM,10/12/2021,128181,58371,56486,,,352,192.76,87.78,0.85
Cayman Islands,CYM,17/12/2021,130410,58569,56860,,,318,196.11,88.08,0.86
Cayman Islands,CYM,23/12/2021,130608,58591,56891,,,74,196.41,88.11,0.86
Cayman Islands,CYM,21/01/2022,136593,59188,57353,,,194,205.41,89.01,0.86
Cayman Islands,CYM,28/01/2022,137430,59308,57473,,,120,206.67,89.19,0.86
Cayman Islands,CYM,04/02/2022,138037,59441,57627,,,87,207.58,89.39,0.87
Cayman Islands,CYM,11/02/2022,138037,59441,57627,,,0,207.58,89.39,0.87
Cayman Islands,CYM,18/02/2022,138942,59591,57869,,,129,208.94,89.61,0.87
Cayman Islands,CYM,25/02/2022,143257,61502,59726,,,616,215.43,92.49,0.9
Central African Republic,CAF,22/09/2021,150393,140492,9901,,,1482,3.06,2.86,0
Central African Republic,CAF,30/09/2021,207004,197103,9901,,,7076,4.21,4.01,0
Central African Republic,CAF,14/10/2021,255345,245444,9901,,,3453,5.19,4.99,0
Central African Republic,CAF,21/10/2021,385557,329627,285529,,,18602,7.84,6.7,0.06
Central African Republic,CAF,01/11/2021,422182,361984,321668,,,3330,8.58,7.36,0.07
Central African Republic,CAF,07/11/2021,422372,362174,321858,,,503,8.58,7.36,0.07
Central African Republic,CAF,19/11/2021,422496,362298,321982,,,10,8.59,7.36,0.07
Central African Republic,CAF,04/12/2021,436772,375096,334906,,,952,8.88,7.62,0.07
Central African Republic,CAF,15/01/2022,587785,514271,490787,,,3596,11.95,10.45,0.1
Central African Republic,CAF,21/01/2022,603963,530449,505201,,,2825,12.28,10.78,0.1
Central African Republic,CAF,31/01/2022,652134,572911,549473,,,4817,13.25,11.64,0.11
Central African Republic,CAF,06/02/2022,698869,619646,594847,,,7365,14.2,12.59,0.12
Central African Republic,CAF,18/02/2022,823895,744672,712447,,,10419,16.75,15.14,0.14
Central African Republic,CAF,25/02/2022,855735,775176,738466,,,4549,17.39,15.76,0.15
Central African Republic,CAF,04/03/2022,900298,819313,780030,,,6366,18.3,16.65,0.16
Chad,TCD,05/07/2021,14604,10920,3684,,,686,0.09,0.06,0
Chad,TCD,07/07/2021,20478,15966,4512,,,1329,0.12,0.09,0
Chad,TCD,15/07/2021,24459,18484,5975,,,498,0.14,0.11,0
Chad,TCD,21/07/2021,28810,21581,7229,,,693,0.17,0.13,0
Chad,TCD,29/07/2021,29980,22445,7535,,,146,0.18,0.13,0
Chad,TCD,05/08/2021,36173,26511,9662,,,885,0.21,0.16,0
Chad,TCD,12/08/2021,40649,29786,10863,,,639,0.24,0.18,0
Chad,TCD,19/08/2021,45390,33525,11865,,,677,0.27,0.2,0
Chad,TCD,28/08/2021,51697,37024,14673,,,701,0.31,0.22,0
Chad,TCD,30/08/2021,55598,40329,15269,,,1058,0.33,0.24,0
Chad,TCD,09/09/2021,76242,60431,15811,,,1139,0.45,0.36,0
Chad,TCD,15/09/2021,104707,86821,17886,,,4229,0.62,0.51,0
Chad,TCD,19/09/2021,123052,98213,24839,,,3536,0.73,0.58,0
Chad,TCD,26/09/2021,142548,113135,29413,,,2785,0.84,0.67,0
Chad,TCD,29/09/2021,154042,123426,30616,,,3234,0.91,0.73,0
Chad,TCD,06/10/2021,173184,139591,33593,,,2735,1.02,0.83,0
Chad,TCD,11/10/2021,183351,146669,36682,,,2234,1.08,0.87,0
Chad,TCD,13/10/2021,191439,150842,40597,,,2608,1.13,0.89,0
Chad,TCD,17/10/2021,199516,155038,44478,,,2600,1.18,0.92,0
Chad,TCD,24/10/2021,224180,165934,58246,,,3523,1.33,0.98,0
Chad,TCD,31/10/2021,226843,166793,60050,,,380,1.34,0.99,0
Chad,TCD,03/11/2021,229019,167809,61210,,,528,1.35,0.99,0
Chad,TCD,07/11/2021,234030,170210,63820,,,1027,1.38,1.01,0
Chad,TCD,10/11/2021,237695,172432,65263,,,1239,1.41,1.02,0
Chad,TCD,14/11/2021,242251,175171,67080,,,1174,1.43,1.04,0
Chad,TCD,21/11/2021,249651,179130,70521,,,1057,1.48,1.06,0
Chad,TCD,27/11/2021,258618,185794,72824,,,1432,1.53,1.1,0
Chad,TCD,05/12/2021,275026,198522,76504,,,2051,1.63,1.17,0
Chad,TCD,12/12/2021,285922,205259,80663,,,1557,1.69,1.21,0
Chad,TCD,16/01/2022,374952,254847,120105,,,2544,2.22,1.51,0.01
Chad,TCD,30/01/2022,392157,254847,136143,,,1229,2.32,1.51,0.01
Chad,TCD,04/02/2022,398464,267953,138854,,,1252,2.36,1.58,0.01
Chad,TCD,18/02/2022,403992,271031,142452,,,395,2.39,1.6,0.01
Chile,CHL,13/01/2021,11737,10705,1032,,1033,148,0.06,0.06,0
Chile,CHL,14/01/2021,18654,12825,5829,,6917,1136,0.1,0.07,0
Chile,CHL,15/01/2021,22085,13781,8304,,3431,1626,0.11,0.07,0
Chile,CHL,16/01/2021,22175,13804,8371,,90,1639,0.12,0.07,0
Chile,CHL,17/01/2021,22175,13804,8371,,0,1639,0.12,0.07,0
Chile,CHL,18/01/2021,33226,24855,8371,,11051,3217,0.17,0.13,0
Chile,CHL,19/01/2021,52593,44221,8372,,19367,5984,0.27,0.23,0
Chile,CHL,20/01/2021,61902,53530,8372,,9309,7166,0.32,0.28,0
Chile,CHL,21/01/2021,64958,56586,8372,,3056,6615,0.34,0.29,0
Chile,CHL,22/01/2021,65373,56997,8376,,415,6184,0.34,0.3,0
Chile,CHL,23/01/2021,65373,56997,8376,,0,6171,0.34,0.3,0
Chile,CHL,24/01/2021,65373,56997,8376,,0,6171,0.34,0.3,0
Chile,CHL,25/01/2021,66793,57014,9779,,1420,4795,0.35,0.3,0
Chile,CHL,26/01/2021,67407,57033,10374,,614,2116,0.35,0.3,0
Chile,CHL,27/01/2021,67442,57034,10408,,35,791,0.35,0.3,0
Chile,CHL,28/01/2021,67442,57034,10408,,0,355,0.35,0.3,0
Chile,CHL,29/01/2021,67447,57034,10413,,5,296,0.35,0.3,0
Chile,CHL,30/01/2021,67448,57035,10413,,1,296,0.35,0.3,0
Chile,CHL,31/01/2021,67449,57035,10414,,1,297,0.35,0.3,0
Chile,CHL,01/02/2021,67450,57036,10414,,1,94,0.35,0.3,0
Chile,CHL,02/02/2021,80644,70224,10420,,13194,1891,0.42,0.37,0
Chile,CHL,03/02/2021,251037,240617,10420,,170393,26228,1.31,1.25,0
Chile,CHL,04/02/2021,427203,414675,12528,,176166,51394,2.22,2.16,0
Chile,CHL,05/02/2021,596721,583523,13198,,169518,75611,3.11,3.04,0
Chile,CHL,06/02/2021,624581,611378,13203,,27860,79590,3.25,3.18,0
Chile,CHL,07/02/2021,633222,620017,13205,,8641,80825,3.3,3.23,0
Chile,CHL,08/02/2021,866529,841541,24988,,233307,114154,4.51,4.38,0
Chile,CHL,09/02/2021,1128443,1084066,44377,,261914,149686,5.87,5.64,0
Chile,CHL,10/02/2021,1409256,1356531,52725,,280813,165460,7.34,7.06,0
Chile,CHL,11/02/2021,1663559,1607945,55614,,254303,176622,8.66,8.37,0
Chile,CHL,12/02/2021,1893059,1837235,55824,,229500,185191,9.85,9.56,0
Chile,CHL,13/02/2021,1922623,1866766,55857,,29564,185435,10.01,9.72,0
Chile,CHL,14/02/2021,1927091,1871234,55857,,4468,184838,10.03,9.74,0
Chile,CHL,15/02/2021,2192992,2137135,55857,,265901,189495,11.41,11.12,0
Chile,CHL,16/02/2021,2413093,2357224,55869,,220101,183521,12.56,12.27,0
Chile,CHL,17/02/2021,2601145,2545276,55869,,188052,170270,13.54,13.25,0
Chile,CHL,18/02/2021,2756434,2700564,55870,,155289,156125,14.35,14.06,0
Chile,CHL,19/02/2021,2898586,2842715,55871,,142152,143647,15.09,14.8,0
Chile,CHL,20/02/2021,2908227,2852356,55871,,9641,140801,15.14,14.85,0
Chile,CHL,21/02/2021,2909389,2853518,55871,,1162,140328,15.14,14.85,0
Chile,CHL,22/02/2021,3017532,2961639,55893,,108143,117791,15.71,15.42,0
Chile,CHL,23/02/2021,3111794,3055861,55933,,94262,99814,16.2,15.91,0
Chile,CHL,24/02/2021,3198083,3141976,56107,,86289,85277,16.65,16.35,0
Chile,CHL,25/02/2021,3284175,3227923,56252,,86092,75392,17.09,16.8,0
Chile,CHL,26/02/2021,3362580,3306210,56370,,78405,66285,17.5,17.21,0
Chile,CHL,27/02/2021,3372628,3316254,56374,,10048,66343,17.55,17.26,0
Chile,CHL,28/02/2021,3372982,3316608,56374,,354,66228,17.56,17.26,0
Chile,CHL,01/03/2021,3510569,3453785,56784,,137587,70434,18.27,17.98,0
Chile,CHL,02/03/2021,3681953,3612749,69204,,171384,81451,19.16,18.8,0
Chile,CHL,03/03/2021,3993960,3770617,223343,,312007,113697,20.79,19.63,0.01
Chile,CHL,04/03/2021,4304619,3915385,389234,,310659,145778,22.41,20.38,0.02
Chile,CHL,05/03/2021,4602629,4051626,551003,,298010,177150,23.96,21.09,0.03
Chile,CHL,06/03/2021,4636425,4061272,575153,,33796,180542,24.13,21.14,0.03
Chile,CHL,07/03/2021,4644393,4062339,582054,,7968,181630,24.17,21.14,0.03
Chile,CHL,08/03/2021,4995185,4198969,796216,,350792,212088,26,21.86,0.04
Chile,CHL,09/03/2021,5371852,4338020,1033832,,376667,241414,27.96,22.58,0.05
Chile,CHL,10/03/2021,5773351,4473862,1299489,,401499,254199,30.05,23.29,0.07
Chile,CHL,11/03/2021,6190554,4645314,1545240,,417203,269419,32.22,24.18,0.08
Chile,CHL,12/03/2021,6565066,4796571,1768495,,374512,280348,34.17,24.97,0.09
Chile,CHL,13/03/2021,6615549,4820861,1794688,,50483,282732,34.43,25.09,0.09
Chile,CHL,14/03/2021,6622138,4823611,1798527,,6589,282535,34.47,25.11,0.09
Chile,CHL,15/03/2021,7052607,4981527,2071080,,430469,293917,36.71,25.93,0.11
Chile,CHL,16/03/2021,7463010,5148210,2314800,,410403,298737,38.84,26.8,0.12
Chile,CHL,17/03/2021,7830450,5299543,2530907,,367440,293871,40.76,27.58,0.13
Chile,CHL,18/03/2021,8165581,5448454,2717127,,335131,282147,42.5,28.36,0.14
Chile,CHL,19/03/2021,8460314,5588357,2871957,,294733,270750,44.04,29.09,0.15
Chile,CHL,20/03/2021,8494525,5611548,2882977,,34211,268425,44.21,29.21,0.15
Chile,CHL,21/03/2021,8498549,5614400,2884149,,4024,268059,44.23,29.22,0.15
Chile,CHL,22/03/2021,8767412,5761210,3006202,,268863,244972,45.63,29.99,0.16
Chile,CHL,23/03/2021,9008425,5911542,3096883,,241013,220774,46.89,30.77,0.16
Chile,CHL,24/03/2021,9227595,6065861,3161734,,219170,199592,48.03,31.57,0.16
Chile,CHL,25/03/2021,9440377,6223372,3217005,,212782,182114,49.14,32.39,0.17
Chile,CHL,26/03/2021,9658168,6390002,3268166,,217791,171122,50.27,33.26,0.17
Chile,CHL,27/03/2021,9673867,6402949,3270918,,15699,168477,50.35,33.33,0.17
Chile,CHL,28/03/2021,9675260,6403918,3271342,,1393,168102,50.36,33.33,0.17
Chile,CHL,29/03/2021,9942159,6555242,3386917,,266899,167821,51.75,34.12,0.18
Chile,CHL,30/03/2021,10220945,6689261,3531684,,278786,173217,53.2,34.82,0.18
Chile,CHL,31/03/2021,10501409,6816409,3685000,,280464,181973,54.66,35.48,0.19
Chile,CHL,01/04/2021,10804899,6951250,3853649,,303490,194932,56.24,36.18,0.2
Chile,CHL,02/04/2021,10811960,6953112,3858848,,7061,164827,56.28,36.19,0.2
Chile,CHL,03/04/2021,10815191,6954994,3860197,,3231,163046,56.29,36.2,0.2
Chile,CHL,04/04/2021,10816320,6955655,3860665,,1129,163009,56.3,36.2,0.2
Chile,CHL,05/04/2021,11101316,7035656,4065660,,284996,165594,57.78,36.62,0.21
Chile,CHL,06/04/2021,11341271,7128840,4212431,,239955,160047,59.03,37.11,0.22
Chile,CHL,07/04/2021,11574671,7223752,4350919,,233400,153323,60.25,37.6,0.23
Chile,CHL,08/04/2021,11814347,7300533,4513814,,239676,144207,61.49,38,0.23
Chile,CHL,09/04/2021,12033408,7371443,4661965,,219061,174493,62.63,38.37,0.24
Chile,CHL,10/04/2021,12059454,7382642,4676812,,26046,177752,62.77,38.43,0.24
Chile,CHL,11/04/2021,12061908,7383740,4678168,,2454,177941,62.78,38.43,0.24
Chile,CHL,12/04/2021,12299131,7461944,4837187,,237223,171116,64.02,38.84,0.25
Chile,CHL,13/04/2021,12534597,7536982,4997615,,235466,170475,65.24,39.23,0.26
Chile,CHL,14/04/2021,12764274,7616367,5147907,,229677,169943,66.44,39.64,0.27
Chile,CHL,15/04/2021,12971616,7678687,5292929,,207342,165324,67.52,39.97,0.28
Chile,CHL,16/04/2021,13165999,7737114,5428885,,194383,161799,68.53,40.27,0.28
Chile,CHL,17/04/2021,13188302,7745022,5443280,,22303,161264,68.64,40.31,0.28
Chile,CHL,18/04/2021,13190945,7745898,5445047,,2643,161291,68.66,40.32,0.28
Chile,CHL,19/04/2021,13386207,7789879,5596328,,195262,155297,69.67,40.55,0.29
Chile,CHL,20/04/2021,13575726,7829145,5746581,,189519,148733,70.66,40.75,0.3
Chile,CHL,21/04/2021,13753434,7860307,5893127,,177708,141309,71.59,40.91,0.31
Chile,CHL,22/04/2021,13954277,7916706,6037571,,200843,140380,72.63,41.21,0.31
Chile,CHL,23/04/2021,14138035,7956571,6181464,,183758,138862,73.59,41.41,0.32
Chile,CHL,24/04/2021,14155732,7962320,6193412,,17697,138204,73.68,41.44,0.32
Chile,CHL,25/04/2021,14156777,7962672,6194105,,1045,137976,73.69,41.45,0.32
Chile,CHL,26/04/2021,14353662,8005807,6347855,,196885,138208,74.71,41.67,0.33
Chile,CHL,27/04/2021,14525307,8044837,6480470,,171645,135654,75.6,41.87,0.34
Chile,CHL,28/04/2021,14694560,8088348,6606212,,169253,134447,76.48,42.1,0.34
Chile,CHL,29/04/2021,14850114,8119243,6730871,,155554,127977,77.29,42.26,0.35
Chile,CHL,30/04/2021,14938068,8170216,6767852,,87954,114290,77.75,42.53,0.35
Chile,CHL,01/05/2021,14940370,8171307,6769063,,2302,112091,77.76,42.53,0.35
Chile,CHL,02/05/2021,14941835,8172106,6769729,,1465,112151,77.77,42.54,0.35
Chile,CHL,03/05/2021,15093854,8248171,6845683,,152019,105742,78.56,42.93,0.36
Chile,CHL,04/05/2021,15263656,8329272,6934384,,169802,105478,79.45,43.35,0.36
Chile,CHL,05/05/2021,15438955,8410817,7028138,,175299,106342,80.36,43.78,0.37
Chile,CHL,06/05/2021,15597360,8492443,7104917,,158405,106749,81.18,44.2,0.37
Chile,CHL,07/05/2021,15745447,8576562,7168885,,148087,115340,81.95,44.64,0.37
Chile,CHL,08/05/2021,15771050,8593948,7177102,,25603,118669,82.09,44.73,0.37
Chile,CHL,09/05/2021,15772458,8594910,7177548,,1408,118660,82.1,44.74,0.37
Chile,CHL,10/05/2021,15946338,8698246,7248092,,173880,121783,83,45.27,0.38
Chile,CHL,11/05/2021,16139205,8805680,7333525,,192867,125078,84,45.83,0.38
Chile,CHL,12/05/2021,16322675,8910568,7412107,,183470,126246,84.96,46.38,0.39
Chile,CHL,13/05/2021,16480454,9007603,7472851,,157779,126156,85.78,46.88,0.39
Chile,CHL,14/05/2021,16640045,9110874,7529171,,159591,127800,86.61,47.42,0.39
Chile,CHL,15/05/2021,16641508,9111929,7529579,,1463,124351,86.62,47.43,0.39
Chile,CHL,16/05/2021,16641949,9112197,7529752,,441,124213,86.62,47.43,0.39
Chile,CHL,17/05/2021,16813755,9236841,7576914,,171806,123917,87.52,48.08,0.39
Chile,CHL,18/05/2021,16997702,9372989,7624713,,183947,122642,88.47,48.79,0.4
Chile,CHL,19/05/2021,17164813,9498768,7666045,,167111,120305,89.34,49.44,0.4
Chile,CHL,20/05/2021,17356802,9627319,7729483,,191989,125193,90.34,50.11,0.4
Chile,CHL,21/05/2021,17366484,9635624,7730860,,9682,103777,90.39,50.15,0.4
Chile,CHL,22/05/2021,17399669,9662519,7737150,,33185,108309,90.56,50.29,0.4
Chile,CHL,23/05/2021,17403956,9666216,7737740,,4287,108858,90.59,50.31,0.4
Chile,CHL,24/05/2021,17641105,9842131,7798974,,237149,118193,91.82,51.23,0.41
Chile,CHL,25/05/2021,17888028,10032057,7855971,,246923,127189,93.11,52.22,0.41
Chile,CHL,26/05/2021,18117168,10212767,7904401,,229140,136051,94.3,53.16,0.41
Chile,CHL,27/05/2021,18320495,10379752,7940743,,203327,137670,95.36,54.03,0.41
Chile,CHL,28/05/2021,18506952,10525234,7981718,,186457,162924,96.33,54.78,0.42
Chile,CHL,29/05/2021,18554348,10566833,7987515,,47396,164954,96.58,55,0.42
Chile,CHL,30/05/2021,18564444,10575954,7988490,,10096,165784,96.63,55.05,0.42
Chile,CHL,31/05/2021,18780270,10732041,8048303,,215826,162738,97.75,55.86,0.42
Chile,CHL,01/06/2021,19001897,10881966,8130400,,221627,159124,98.9,56.64,0.42
Chile,CHL,02/06/2021,19206230,11014440,8225590,,204333,155580,99.97,57.33,0.43
Chile,CHL,03/06/2021,19370131,11109697,8333863,,163901,149948,100.82,57.83,0.43
Chile,CHL,04/06/2021,19515459,11186495,8436783,,145328,144072,101.58,58.23,0.44
Chile,CHL,05/06/2021,19553198,11211162,8459768,,37739,142693,101.77,58.35,0.44
Chile,CHL,06/06/2021,19558211,11214935,8462799,,5013,141967,101.8,58.37,0.44
Chile,CHL,07/06/2021,19739772,11296341,8590436,,181561,137072,102.75,58.8,0.45
Chile,CHL,08/06/2021,19924695,11376708,8715084,,184923,131828,103.71,59.22,0.45
Chile,CHL,09/06/2021,20118484,11470083,8832235,,193789,130322,104.72,59.7,0.46
Chile,CHL,10/06/2021,20321716,11579613,8939104,,203232,135941,105.77,60.27,0.47
Chile,CHL,11/06/2021,20500827,11664299,9037575,,179111,140767,106.71,60.71,0.47
Chile,CHL,12/06/2021,20533355,11687416,9047380,,32528,140022,106.88,60.83,0.47
Chile,CHL,13/06/2021,20535429,11688893,9048027,,2074,139603,106.89,60.84,0.47
Chile,CHL,14/06/2021,20757271,11798163,9164780,,221842,145357,108.04,61.41,0.48
Chile,CHL,15/06/2021,20968207,11887001,9290559,,210936,149073,109.14,61.87,0.48
Chile,CHL,16/06/2021,21195262,11996572,9411998,,227055,153825,110.32,62.44,0.49
Chile,CHL,17/06/2021,21379413,12070586,9525178,,184151,151100,111.28,62.83,0.5
Chile,CHL,18/06/2021,21486778,12134446,9571060,,107365,140850,111.84,63.16,0.5
Chile,CHL,19/06/2021,21523550,12151319,9591237,,36772,141456,112.03,63.25,0.5
Chile,CHL,20/06/2021,21527510,12153128,9593400,,3960,141726,112.05,63.26,0.5
Chile,CHL,21/06/2021,21547289,12160545,9605841,,19779,112860,112.15,63.3,0.5
Chile,CHL,22/06/2021,21856499,12264048,9815313,,309210,126899,113.76,63.83,0.51
Chile,CHL,23/06/2021,22108337,12352039,9991590,,251838,130439,115.07,64.29,0.52
Chile,CHL,24/06/2021,22361759,12464132,10196519,,253422,140335,116.39,64.88,0.53
Chile,CHL,25/06/2021,22573202,12552483,10369758,,211443,155203,117.49,65.34,0.54
Chile,CHL,26/06/2021,22626173,12573664,10411627,,52971,157518,117.77,65.45,0.54
Chile,CHL,27/06/2021,22631849,12575958,10416265,,5676,157763,117.8,65.46,0.54
Chile,CHL,28/06/2021,22637475,12578433,10420643,,5626,155741,117.83,65.47,0.54
Chile,CHL,29/06/2021,22887114,12650318,10630322,,249639,147231,119.13,65.84,0.55
Chile,CHL,30/06/2021,23092314,12721378,10787383,,205200,140568,120.2,66.21,0.56
Chile,CHL,01/07/2021,23275259,12822344,10883389,,182945,130500,121.15,66.74,0.57
Chile,CHL,02/07/2021,23417158,12899277,10959837,,141899,120565,121.89,67.14,0.57
Chile,CHL,03/07/2021,23455172,12918267,10982294,,38014,118428,122.08,67.24,0.57
Chile,CHL,04/07/2021,23459693,12920676,10984808,,4521,118263,122.11,67.25,0.57
Chile,CHL,05/07/2021,23615058,12978895,11092372,,155365,139655,122.92,67.55,0.58
Chile,CHL,06/07/2021,23745578,13030204,11179177,,130520,122638,123.6,67.82,0.58
Chile,CHL,07/07/2021,23907883,13108845,11267642,,162305,116510,124.44,68.23,0.59
Chile,CHL,08/07/2021,24064669,13170803,11366342,,156786,112773,125.26,68.55,0.59
Chile,CHL,09/07/2021,24204258,13225321,11455331,,139589,112443,125.98,68.84,0.6
Chile,CHL,10/07/2021,24247732,13246912,11478789,,43474,113223,126.21,68.95,0.6
Chile,CHL,11/07/2021,24252855,13249487,11481509,,5123,113309,126.24,68.96,0.6
Chile,CHL,12/07/2021,24432845,13302808,11612269,,179990,116827,127.17,69.24,0.6
Chile,CHL,13/07/2021,24617084,13385892,11716260,,184239,124501,128.13,69.67,0.61
Chile,CHL,14/07/2021,24780107,13443362,11824543,,163023,124603,128.98,69.97,0.62
Chile,CHL,15/07/2021,24947632,13520261,11920484,,167525,126138,129.85,70.37,0.62
Chile,CHL,16/07/2021,24952467,13522489,11923190,,4835,106887,129.88,70.38,0.62
Chile,CHL,17/07/2021,24976389,13532926,11937144,,23922,104094,130,70.44,0.62
Chile,CHL,18/07/2021,24978628,13533960,11938451,,2239,103682,130.01,70.44,0.62
Chile,CHL,19/07/2021,25102137,13584298,12014258,,123509,95613,130.66,70.71,0.63
Chile,CHL,20/07/2021,25236733,13626286,12108602,,134596,88521,131.36,70.92,0.63
Chile,CHL,21/07/2021,25341664,13661075,12180148,,104931,80222,131.9,71.11,0.63
Chile,CHL,22/07/2021,25420138,13698535,12222755,,78474,67501,132.31,71.3,0.64
Chile,CHL,23/07/2021,25536299,13757959,12280722,,116161,83405,132.92,71.61,0.64
Chile,CHL,24/07/2021,25570936,13782430,12292316,,34637,84935,133.1,71.74,0.64
Chile,CHL,25/07/2021,25573903,13784535,12293220,,2967,85039,133.11,71.75,0.64
Chile,CHL,26/07/2021,25630760,13800989,12334574,,56857,75518,133.41,71.83,0.64
Chile,CHL,27/07/2021,25681908,13811069,12376422,,51148,63596,133.67,71.89,0.64
Chile,CHL,28/07/2021,25717400,13818948,12404570,,35492,53677,133.86,71.93,0.65
Chile,CHL,29/07/2021,25807807,13828092,12486312,,90407,55381,134.33,71.97,0.65
Chile,CHL,30/07/2021,25884812,13836897,12554788,,77005,49788,134.73,72.02,0.65
Chile,CHL,31/07/2021,25896039,13837975,12564950,,11227,46443,134.79,72.03,0.65
Chile,CHL,01/08/2021,25896509,13838010,12565386,,470,46087,134.79,72.03,0.65
Chile,CHL,02/08/2021,26020828,13938610,12590106,,124319,55724,135.44,72.55,0.66
Chile,CHL,03/08/2021,26159927,14052296,12616374,,139099,68288,136.16,73.14,0.66
Chile,CHL,04/08/2021,26224714,14057314,12676367,,64787,72473,136.5,73.17,0.66
Chile,CHL,05/08/2021,26271075,14060768,12719456,,46361,66181,136.74,73.19,0.66
Chile,CHL,06/08/2021,26305819,14063939,12751210,,34744,60144,136.92,73.2,0.66
Chile,CHL,07/08/2021,26306990,14064197,12752139,,1171,58707,136.93,73.2,0.66
Chile,CHL,08/08/2021,26307071,14064253,12752164,,81,58652,136.93,73.2,0.66
Chile,CHL,09/08/2021,26405455,14141378,12773643,,98384,54947,137.44,73.61,0.66
Chile,CHL,10/08/2021,26493283,14209673,12793387,42,87828,47622,137.9,73.96,0.67
Chile,CHL,11/08/2021,26684176,14212621,12911393,70092,190893,65637,138.89,73.98,0.67
Chile,CHL,12/08/2021,26855813,14215067,12990894,159893,171637,83534,139.78,73.99,0.68
Chile,CHL,13/08/2021,27003921,14217263,13040119,256677,148108,99729,140.55,74,0.68
