location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
India,IND,2021-03-28,60530435,51660234,8870201,,260653,2209205,4.34,3.71,0.01
India,IND,2021-03-29,61113354,52211398,8901956,,582919,1802680,4.39,3.75,0.01
India,IND,2021-03-30,63054353,53989035,9065318,,1940999,1744724,4.53,3.87,0.01
India,IND,2021-03-31,65117896,55783201,9334695,,2063543,1710312,4.67,4.0,0.01
India,IND,2021-04-01,68789138,59148798,9640340,,3671242,1897814,4.94,4.24,0.01
India,IND,2021-04-02,73054295,63081589,9972706,,4265157,2134932,5.24,4.53,0.01
India,IND,2021-04-03,75979651,65739470,10240181,,2925356,2244267,5.45,4.72,0.01
India,IND,2021-04-04,79105163,68678838,10426325,,3125512,2653533,5.68,4.93,0.01
India,IND,2021-04-05,83110926,72277309,10833617,,4005763,3142510,5.96,5.19,0.01
India,IND,2021-04-06,87077474,75937015,11140459,,3966548,3431874,6.25,5.45,0.01
India,IND,2021-04-07,90198673,78763027,11435646,,3121199,3582968,6.47,5.65,0.01
India,IND,2021-04-08,94334262,82456522,11877740,,4135589,3649303,6.77,5.92,0.01
India,IND,2021-04-09,98075160,85763852,12311308,,3740898,3574409,7.04,6.15,0.01
India,IND,2021-04-10,101595147,88885961,12709186,,3519987,3659357,7.29,6.38,0.01
India,IND,2021-04-11,104528565,91587400,12941165,,2933418,3631915,7.5,6.57,0.01
India,IND,2021-04-12,108533085,95043039,13490046,,4004520,3631737,7.79,6.82,0.01
India,IND,2021-04-13,111179578,97301914,13877664,,2646493,3443158,7.98,6.98,0.01
India,IND,2021-04-14,114493238,100179199,14314039,,3313660,3470652,8.22,7.19,0.01
India,IND,2021-04-15,117223509,102349255,14874254,,2730271,3269892,8.41,7.35,0.01
India,IND,2021-04-16,119937641,104408484,15529157,,2714132,3123212,8.61,7.49,0.01
India,IND,2021-04-17,122622590,106431076,16191514,,2684949,3003920,8.8,7.64,0.01
India,IND,2021-04-18,123852566,107371770,16480796,,1229976,2760572,8.89,7.71,0.01
India,IND,2021-04-19,127129113,109659181,17469932,,3276547,2656575,9.12,7.87,0.01
India,IND,2021-04-21,129646105,111673361,17972744,,,2164695,9.3,8.01,0.01
India,IND,2021-04-22,132754608,113584269,19170339,,3108503,2218728,9.53,8.15,0.01
India,IND,2021-04-25,139185173,117795008,21390165,,,2190372,9.99,8.45,0.02
India,IND,2021-04-26,142524947,119886252,22638695,,3339774,2199405,10.23,8.6,0.02
India,IND,2021-04-27,144879233,121263287,23615946,,2354286,2355946,10.4,8.7,0.02
India,IND,2021-04-28,147053392,122538179,24515213,,2174159,2486755,10.55,8.79,0.02
India,IND,2021-04-29,149268772,123811908,25456864,,2215380,2359166,10.71,8.89,0.02
India,IND,2021-04-30,151998107,125376952,26621155,,2729335,2442854,10.91,9.0,0.02
India,IND,2021-05-01,153626325,126328970,27297355,,1628218,2369239,11.03,9.07,0.02
India,IND,2021-05-02,154211511,126704151,27507360,,585186,2146620,11.07,9.09,0.02
India,IND,2021-05-03,156082136,127696675,28385461,,1870625,1936741,11.2,9.16,0.02
India,IND,2021-05-04,157750752,128627919,29122833,,1668616,1838788,11.32,9.23,0.02
India,IND,2021-05-05,159931238,129730641,30200597,,2180486,1839692,11.48,9.31,0.02
India,IND,2021-05-06,162603603,131058890,31544713,,2672365,1904976,11.67,9.41,0.02
India,IND,2021-05-07,165190000,132294827,32895173,,2586397,1884556,11.86,9.49,0.02
India,IND,2021-05-08,167493857,133366482,34127375,,2303857,1981076,12.02,9.57,0.02
India,IND,2021-05-09,168304868,133854676,34450192,,811011,2013337,12.08,9.61,0.02
India,IND,2021-05-10,171098918,135192013,35906905,,2794050,2145255,12.28,9.7,0.03
India,IND,2021-05-11,173862643,136557345,37305298,,2763725,2301699,12.48,9.8,0.03
India,IND,2021-05-12,176045577,137805245,38240332,,2182934,2302048,12.63,9.89,0.03
India,IND,2021-05-13,178361846,139087590,39274256,,2316269,2251178,12.8,9.98,0.03
India,IND,2021-05-14,179646413,139861462,39784951,,1284567,2065202,12.89,10.04,0.03
India,IND,2021-05-15,181544536,141132112,40412424,,1898123,2007240,13.03,10.13,0.03
India,IND,2021-05-16,182251006,141764335,40486671,,706470,1992305,13.08,10.17,0.03
India,IND,2021-05-17,183817204,143090218,40726986,,1566198,1816898,13.19,10.27,0.03
India,IND,2021-05-18,185191602,144270200,40921402,,1374398,1618423,13.29,10.35,0.03
India,IND,2021-05-19,186410600,145333606,41076994,,1218998,1480718,13.38,10.43,0.03
India,IND,2021-05-20,187886885,146624652,41262233,,1476285,1360720,13.48,10.52,0.03
India,IND,2021-05-22,190842497,149219616,41622881,,,1328280,13.7,10.71,0.03
India,IND,2021-05-23,191719240,150033188,41686052,,876743,1352605,13.76,10.77,0.03
India,IND,2021-05-24,194165711,152301505,41864206,,2446471,1478358,13.93,10.93,0.03
India,IND,2021-05-25,195506779,153511379,41995400,,1341068,1473597,14.03,11.02,0.03
India,IND,2021-05-26,198425615,156189641,42235974,,2918836,1716431,14.24,11.21,0.03
India,IND,2021-05-27,201203166,158783606,42419560,,2777551,1902326,14.44,11.4,0.03
India,IND,2021-05-28,203166802,160605562,42561240,,1963636,1971730,14.58,11.53,0.03
India,IND,2021-05-29,207088953,164158704,42930249,,3922151,2320922,14.86,11.78,0.03
India,IND,2021-05-30,208665123,165598013,43067110,,1576170,2420840,14.98,11.88,0.03
India,IND,2021-05-31,210449895,167191085,43258810,,1784772,2326312,15.1,12.0,0.03
India,IND,2021-06-01,213135738,169585180,43550558,,2685843,2518423,15.3,12.17,0.03
India,IND,2021-06-02,215678166,171866824,43811342,,2542428,2464650,15.48,12.33,0.03
India,IND,2021-06-03,218344384,174296917,44047467,,2666218,2448745,15.67,12.51,0.03
India,IND,2021-06-04,223607768,179172948,44434820,,5263384,2920138,16.05,12.86,0.03
India,IND,2021-06-05,225571144,180972102,44599042,,1963376,2640313,16.19,12.99,0.03
India,IND,2021-06-06,228041045,183275704,44765341,,2469901,2767989,16.37,13.15,0.03
India,IND,2021-06-07,230490652,185501579,44989073,,2449607,2862965,16.54,13.31,0.03
India,IND,2021-06-08,233680929,188363894,45317035,,3190277,2935027,16.77,13.52,0.03
India,IND,2021-06-09,236856505,191222380,45634125,,3175576,3025477,17.0,13.72,0.03
India,IND,2021-06-10,240281903,194325996,45955907,,3425398,3133931,17.24,13.95,0.03
India,IND,2021-06-11,243703242,197415653,46287589,,3421339,2870782,17.49,14.17,0.03
India,IND,2021-06-12,246188067,199655293,46532774,,2484825,2945275,17.67,14.33,0.03
India,IND,2021-06-13,249430416,202572835,46857581,,3242349,3055624,17.9,14.54,0.03
India,IND,2021-06-14,252760364,205571046,47189318,,3329948,3181387,18.14,14.75,0.03
India,IND,2021-06-15,255305366,207830971,47474395,,2545002,3089205,18.32,14.92,0.03
India,IND,2021-06-16,258325900,210442950,47882950,,3020534,3067056,18.54,15.1,0.03
India,IND,2021-06-17,262970250,214553189,48417061,,4644350,3241192,18.87,15.4,0.03
India,IND,2021-06-18,266355940,217542993,48812947,,3385690,3236100,19.12,15.61,0.04
India,IND,2021-06-19,270908312,221493259,49415053,,4552372,3531464,19.44,15.9,0.04
India,IND,2021-06-20,274286599,224541283,49745316,,3378287,3550883,19.68,16.11,0.04
India,IND,2021-06-21,283313942,232744813,50569129,,9027343,4364797,20.33,16.7,0.04
India,IND,2021-06-22,289855456,238586187,51269269,,6541514,4935727,20.8,17.12,0.04
India,IND,2021-06-23,293370338,241720520,51649818,,3514882,5006348,21.05,17.35,0.04
India,IND,2021-06-24,300054027,247652194,52401833,,6683689,5297682,21.53,17.77,0.04
India,IND,2021-06-25,306661528,253359907,53301621,,6607501,5757941,22.01,18.18,0.04
India,IND,2021-06-26,314841384,260253182,54588202,,8179856,6276153,22.6,18.68,0.04
India,IND,2021-06-27,318030412,262916313,55114099,,3189028,6249116,22.82,18.87,0.04
India,IND,2021-06-28,321423578,265545768,55877810,,3393166,5444234,23.07,19.06,0.04
India,IND,2021-06-29,327423913,270178001,57245912,,6000335,5366922,23.5,19.39,0.04
India,IND,2021-06-30,329158139,271410023,57748116,,1734226,5112543,23.62,19.48,0.04
India,IND,2021-07-01,334741649,275693081,59048568,,5583510,4955375,24.02,19.79,0.04
India,IND,2021-07-02,335671794,276339011,59332783,,930145,4144324,24.09,19.83,0.04
India,IND,2021-07-03,344300590,282231365,62069225,,8628796,4208458,24.71,20.25,0.04
India,IND,2021-07-04,347378550,284455266,62923284,,3077960,4192591,24.93,20.41,0.05
India,IND,2021-07-05,351229497,286751758,64477739,,3850947,4257988,25.21,20.58,0.05
India,IND,2021-07-06,354307646,288782557,65525089,,3078149,3840533,25.43,20.72,0.05
India,IND,2021-07-07,358070763,291184757,66886006,,3763117,4130375,25.7,20.9,0.05
India,IND,2021-07-08,368991222,298678913,70312309,,10920459,4892796,26.48,21.44,0.05
India,IND,2021-07-10,376032586,303171498,72861088,,,4533142,26.99,21.76,0.05
India,IND,2021-07-11,377352501,304018852,73333649,,1319915,4281993,27.08,21.82,0.05
India,IND,2021-07-12,381467646,306612781,74854865,,4115145,4319736,27.38,22.0,0.05
India,IND,2021-07-13,387697935,311387539,76310396,,6230289,4770041,27.82,22.35,0.05
India,IND,2021-07-14,391340491,313529502,77810989,,3642556,4752818,28.09,22.5,0.06
India,IND,2021-07-15,395343767,316116189,79227578,,4003276,3764649,28.37,22.69,0.06
India,IND,2021-07-16,399695879,318665226,81030653,,4352112,3883425,28.68,22.87,0.06
India,IND,2021-07-17,404931715,321893762,83037953,,5235836,4128447,29.06,23.1,0.06
India,IND,2021-07-19,411846401,326392783,85453618,,,4339822,29.56,23.42,0.06
India,IND,2021-07-20,415472455,328716212,86756243,,3626054,3967789,29.82,23.59,0.06
India,IND,2021-07-21,417851151,330259212,87591939,,2378696,3787237,29.99,23.7,0.06
India,IND,2021-07-22,423417030,333945151,89471879,,5565879,4010466,30.39,23.97,0.06
India,IND,2021-07-23,427882261,336819816,91062445,,4465231,4026626,30.71,24.17,0.07
India,IND,2021-07-24,433150864,340387695,92763169,,5268603,4031307,31.09,24.43,0.07
India,IND,2021-07-25,435196001,341802707,93393294,,2045137,3829563,31.23,24.53,0.07
India,IND,2021-07-26,441912395,346516149,95396246,,6716394,4295142,31.71,24.87,0.07
India,IND,2021-07-27,446156659,349324061,96832598,,4244264,4383458,32.02,25.07,0.07
India,IND,2021-07-28,450706257,352545271,98160986,,4549598,4693587,32.35,25.3,0.07
India,IND,2021-07-29,456033754,356140739,99893015,,5327497,4659532,32.73,25.56,0.07
India,IND,2021-07-30,461518479,359820313,101698166,,5484725,4805174,33.12,25.82,0.07
India,IND,2021-08-01,472223639,367994586,104229053,,,5289663,33.89,26.41,0.07
India,IND,2021-08-03,485286570,378090597,107195973,,,5589987,34.83,27.13,0.08
India,IND,2021-08-04,489342295,381126275,108216020,,4055725,5519434,35.12,27.35,0.08
India,IND,2021-08-05,495327595,385631050,109696545,,5985300,5613406,35.55,27.68,0.08
India,IND,2021-08-06,501009609,390041560,110968049,,5682014,5641590,35.96,27.99,0.08
India,IND,2021-08-07,506810492,394378151,112432341,,5800883,5705633,36.37,28.3,0.08
India,IND,2021-08-08,508664759,395667593,112997166,,1854267,5205874,36.51,28.4,0.08
India,IND,2021-08-09,514500268,400158057,114342211,,5835509,5106452,36.92,28.72,0.08
India,IND,2021-08-10,519080524,403596088,115484436,,4580256,4827708,37.25,28.96,0.08
India,IND,2021-08-11,523671019,406980329,116690690,,4590495,4904103,37.58,29.21,0.08
India,IND,2021-08-13,536189903,416846115,119343788,,,5025756,38.48,29.92,0.09
India,IND,2021-08-14,543846290,422575401,121270889,,7656387,5290828,39.03,30.33,0.09
India,IND,2021-08-16,550520038,428681772,121838266,,,5145681,39.51,30.76,0.09
India,IND,2021-08-17,556520316,433454974,123065342,,6000278,5348542,39.94,31.11,0.09
India,IND,2021-08-18,562151515,437698591,124452924,,5631199,5497214,40.34,31.41,0.09
India,IND,2021-08-19,566595708,441116044,125479664,,4444193,5237892,40.66,31.66,0.09
India,IND,2021-08-20,573205464,446102199,127103265,,6609756,5287937,41.14,32.02,0.09
India,IND,2021-08-21,576365820,448292884,128072936,,3160356,4645647,41.36,32.17,0.09
India,IND,2021-08-22,580771824,451186857,129584967,,4406004,4798380,41.68,32.38,0.09
India,IND,2021-08-23,582239230,452207578,130031652,,1467406,4531313,41.79,32.45,0.09
India,IND,2021-08-24,588731504,456880623,131850881,,6492274,4601598,42.25,32.79,0.09
India,IND,2021-08-25,597923238,463341344,134581894,,9191734,5110246,42.91,33.25,0.1
India,IND,2021-08-26,604391211,468130627,136260584,,6467973,5399358,43.38,33.6,0.1
India,IND,2021-08-27,615540527,476059071,139481456,,11149316,6047866,44.18,34.17,0.1
India,IND,2021-08-28,625864766,483512657,142352109,,10324239,7071278,44.92,34.7,0.1
India,IND,2021-08-29,632587851,488153607,144434244,,6723085,7402290,45.4,35.03,0.1
India,IND,2021-08-30,639305611,493077195,146228416,,6717760,8152340,45.88,35.39,0.1
India,IND,2021-08-31,644799225,497002083,147797142,,5493614,8009674,46.27,35.67,0.11
India,IND,2021-09-01,661576916,509668131,151908785,,16777691,9093383,47.48,36.58,0.11
India,IND,2021-09-02,669775627,515627968,154147659,,8198711,9340631,48.07,37.0,0.11
India,IND,2021-09-03,675654935,519667854,155987081,,5879308,8587773,48.49,37.29,0.11
India,IND,2021-09-04,677744969,521015869,156729100,,2090034,7411458,48.64,37.39,0.11
India,IND,2021-09-05,684515513,525319361,159196152,,6770544,7418237,49.13,37.7,0.11
India,IND,2021-09-06,688453563,527862293,160591270,,3938050,7021136,49.41,37.88,0.12
India,IND,2021-09-07,699668404,536004002,163664402,,11214841,7838454,50.21,38.47,0.12
India,IND,2021-09-08,710550810,543462433,167088377,,10882406,6996271,50.99,39.0,0.12
India,IND,2021-09-09,720910239,550694661,170215578,,10359429,7304945,51.74,39.52,0.12
India,IND,2021-09-10,724114731,552964723,171150008,,3204492,6922828,51.97,39.68,0.12
India,IND,2021-09-11,733428972,558984568,174444404,,9314241,7954858,52.64,40.12,0.13
India,IND,2021-09-12,740278136,563337272,176940864,,6849164,7966089,53.13,40.43,0.13
India,IND,2021-09-13,750284569,570046655,180237914,,10006433,8833001,53.85,40.91,0.13
India,IND,2021-09-14,752714069,571662310,181051759,,2429500,7577952,54.02,41.03,0.13
India,IND,2021-09-15,761350715,576856263,184494452,,8636646,7257129,54.64,41.4,0.13
India,IND,2021-09-16,771341641,582842108,188499533,,9990926,7204486,55.36,41.83,0.14
India,IND,2021-09-17,777387850,586105233,191282617,,6046209,7610446,55.79,42.06,0.14
India,IND,2021-09-18,796015119,597205296,198809823,,18627269,8940878,57.13,42.86,0.14
India,IND,2021-09-19,804778696,602206789,202571907,,8763577,9214366,57.76,43.22,0.15
India,IND,2021-09-20,812232516,606563237,205669279,,7453820,8849707,58.29,43.53,0.15
India,IND,2021-09-21,821836262,612360533,209475729,,9603746,9874599,58.98,43.95,0.15
India,IND,2021-09-22,827297973,615659928,211638045,,5461711,9421037,59.37,44.18,0.15
India,IND,2021-09-23,837239837,621209052,216030785,,9941864,9414028,60.09,44.58,0.16
India,IND,2021-09-24,847653817,627322598,220331219,,10413980,10037995,60.83,45.02,0.16
India,IND,2021-09-25,852156699,629574531,222582168,,4502882,8020226,61.16,45.18,0.16
India,IND,2021-09-26,855791746,631601656,224190090,,3635047,7287579,61.42,45.33,0.16
India,IND,2021-09-27,868774116,639303166,229470950,,12982370,8077371,62.35,45.88,0.16
India,IND,2021-09-28,873244661,641845931,231398730,,4470545,7344057,62.67,46.06,0.17
India,IND,2021-09-29,879692465,645293313,234399152,,6447804,7484927,63.13,46.31,0.17
India,IND,2021-09-30,886425292,648949043,237476249,,6732827,7026494,63.62,46.57,0.17
India,IND,2021-10-01,893203984,652744197,240459787,,6778692,6507167,64.1,46.85,0.17
India,IND,2021-10-02,901004270,656956299,244047971,,7800286,6978224,64.66,47.15,0.18
India,IND,2021-10-03,906155473,659744381,246411092,,5151203,7194818,65.03,47.35,0.18
India,IND,2021-10-04,911080329,662266667,248813662,,4924856,6043745,65.38,47.53,0.18
India,IND,2021-10-05,918129250,666078231,252051019,,7048921,6412084,65.89,47.8,0.18
India,IND,2021-10-06,923526951,668975929,254551022,,5397701,6262069,66.28,48.01,0.18
India,IND,2021-10-07,927173859,670864526,256309333,,3646908,5821224,66.54,48.15,0.18
India,IND,2021-10-08,935219767,675161305,260058462,,8045908,6002255,67.12,48.45,0.19
India,IND,2021-10-09,943033918,679245181,263788737,,7814151,6004235,67.68,48.75,0.19
India,IND,2021-10-10,951139832,683498355,267641477,,8105914,6426337,68.26,49.05,0.19
India,IND,2021-10-11,954908095,685337489,269570606,,3768263,6261109,68.53,49.18,0.19
India,IND,2021-10-12,961339629,688686928,272652701,,6431534,6172911,68.99,49.42,0.2
India,IND,2021-10-13,965904347,690968314,274936033,,4564718,6053914,69.32,49.59,0.2
India,IND,2021-10-14,968362051,692134805,276227246,,2457704,5884027,69.5,49.67,0.2
India,IND,2021-10-15,971163447,693416137,277747310,,2801396,5134811,69.7,49.76,0.2
India,IND,2021-10-16,972686142,693992112,278694030,,1522695,4236032,69.81,49.81,0.2
India,IND,2021-10-17,976344696,695536360,280808336,,3658554,3600695,70.07,49.92,0.2
India,IND,2021-10-18,978954738,696638920,282315818,,2610042,3435235,70.26,50.0,0.2
India,IND,2021-10-19,987113051,700140298,286972753,,8158313,3681917,70.84,50.25,0.21
India,IND,2021-10-20,997399032,705846235,291552797,,10285981,4499241,71.58,50.66,0.21
India,IND,2021-10-21,1003204289,709552033,293652256,,5805257,4977463,72.0,50.92,0.21
India,IND,2021-10-22,1009945663,712404590,297541073,,6741374,5540317,72.48,51.13,0.21
India,IND,2021-10-23,1013637431,714084133,299553298,,3691768,5850184,72.75,51.25,0.22
India,IND,2021-10-24,1022267850,717676310,304591540,,8630419,6560451,73.36,51.51,0.22
India,IND,2021-10-25,1024149949,718444141,305705808,,1882099,6456459,73.5,51.56,0.22
India,IND,2021-10-26,1030850079,721149084,309700995,,6700130,6248147,73.98,51.75,0.22
India,IND,2021-10-27,1036568410,723424864,313143546,,5718331,5595625,74.39,51.92,0.22
India,IND,2021-10-28,1042458533,725633405,316825128,,5890123,5607749,74.81,52.08,0.23
India,IND,2021-10-29,1051708635,729199887,322508748,,9250102,5966139,75.48,52.33,0.23
India,IND,2021-10-30,1058489433,731811996,326677437,,6780798,6407429,75.96,52.52,0.23
India,IND,2021-10-31,1062631351,733542729,329088622,,4141918,5766214,76.26,52.64,0.24
India,IND,2021-11-01,1067654329,735580368,332073961,,5022978,6214911,76.62,52.79,0.24
India,IND,2021-11-02,1069718646,736446575,333272071,,2064317,5552652,76.77,52.85,0.24
India,IND,2021-11-03,1075059421,738501950,336557471,,5340775,5498716,77.15,53.0,0.24
India,IND,2021-11-04,1077107323,739357801,337749522,,2047902,4949827,77.3,53.06,0.24
India,IND,2021-11-05,1077793623,739594039,338199584,,686300,3726427,77.35,53.08,0.24
India,IND,2021-11-06,1080177477,740368395,339809082,,2383854,3098292,77.52,53.13,0.24
India,IND,2021-11-07,1083142285,741210655,341931630,,2964808,2930133,77.73,53.19,0.25
India,IND,2021-11-08,1088236037,742750155,345485882,,5093752,2940244,78.1,53.3,0.25
India,IND,2021-11-09,1092148139,743984381,348163758,,3912102,3204213,78.38,53.39,0.25
India,IND,2021-11-10,1097806371,745597244,352209127,,5658232,3249564,78.79,53.51,0.25
India,IND,2021-11-11,1102775592,746872225,355903367,,4969221,3666896,79.14,53.6,0.26
India,IND,2021-11-12,1111423316,749179463,362243853,,8647724,4804242,79.76,53.77,0.26
India,IND,2021-11-13,1119180353,751481608,367698745,,7757037,5571839,80.32,53.93,0.26
India,IND,2021-11-14,1122889436,752662221,370227215,,3709083,5678164,80.59,54.02,0.27
India,IND,2021-11-15,1126981490,753932806,373048684,,4092054,5535065,80.88,54.11,0.27
India,IND,2021-11-16,1133688213,756052687,377635526,,6706723,5934296,81.36,54.26,0.27
India,IND,2021-11-17,1141006707,758251605,382755102,,7318494,6171477,81.89,54.42,0.27
India,IND,2021-11-18,1148786886,760532284,388254602,,7780179,6573042,82.44,54.58,0.28
India,IND,2021-11-19,1153595556,762169283,391426273,,4808670,6024606,82.79,54.7,0.28
India,IND,2021-11-20,1163685005,765364845,398320160,,10089449,6357807,83.51,54.93,0.29
India,IND,2021-11-21,1168057227,766988022,401069205,,4372222,6452542,83.83,55.04,0.29
India,IND,2021-11-22,1175843376,769596553,406246823,,7786149,6980269,84.39,55.23,0.29
India,IND,2021-11-23,1183947210,772215710,411731500,,8103834,7179857,84.97,55.42,0.3
India,IND,2021-11-24,1193769229,775076432,418692797,,9822019,7537503,85.67,55.62,0.3
India,IND,2021-11-25,1198528642,776515911,422012731,,4759413,7105965,86.01,55.73,0.3
India,IND,2021-11-26,1210758081,780551005,430207076,,12229439,8166075,86.89,56.02,0.31
India,IND,2021-11-27,1212493046,781075743,431417303,,1734965,6972577,87.02,56.06,0.31
India,IND,2021-11-28,1223194701,784647922,438546779,,10701655,7876782,87.78,56.31,0.31
India,IND,2021-11-29,1228492006,786355397,442136609,,5297305,7521233,88.16,56.43,0.32
India,IND,2021-11-30,1237055142,789054196,448000946,,8563136,7586847,88.78,56.63,0.32
India,IND,2021-12-01,1245517176,791626543,453890633,,8462034,7392564,89.39,56.81,0.33
India,IND,2021-12-02,1255866411,794528313,461338098,,10349235,8191110,90.13,57.02,0.33
India,IND,2021-12-03,1261728028,796283823,465444205,,5861617,7281421,90.55,57.15,0.33
India,IND,2021-12-04,1273806245,799745524,474060721,,12078217,8759028,91.42,57.39,0.34
India,IND,2021-12-05,1278763558,801417375,477346183,,4957313,7938408,91.77,57.51,0.34
India,IND,2021-12-06,1283718063,802894059,480824004,,4954505,7889437,92.13,57.62,0.35
India,IND,2021-12-07,1291962219,805404596,486557623,,8244156,7843868,92.72,57.8,0.35
India,IND,2021-12-08,1299875078,807755550,492119528,,7912859,7765415,93.29,57.97,0.35
India,IND,2021-12-09,1308244539,810142506,498102033,,8369461,7482590,93.89,58.14,0.36
India,IND,2021-12-10,1312375088,811443992,500931096,,4130549,7235294,94.18,58.23,0.36
India,IND,2021-12-11,1327494248,815387998,512106250,,15119160,7669715,95.27,58.52,0.37
India,IND,2021-12-12,1331399226,816708250,514690976,,3904978,7519381,95.55,58.61,0.37
India,IND,2021-12-13,1335465563,817907560,517558003,,4066337,7392500,95.84,58.7,0.37
India,IND,2021-12-14,1346291425,820963910,525327515,,10825862,7761315,96.62,58.92,0.38
India,IND,2021-12-15,1352485358,822545653,529939705,,6193933,7515754,97.06,59.03,0.38
India,IND,2021-12-16,1356491248,823451038,533040210,,4005890,6892387,97.35,59.1,0.38
India,IND,2021-12-17,1365366923,825531190,539835733,,8875675,7570262,97.99,59.25,0.39
India,IND,2021-12-18,1373057489,827368472,545689017,,7690566,6509034,98.54,59.38,0.39
India,IND,2021-12-19,1376428862,828319595,548109267,,3371373,6432805,98.78,59.45,0.39
India,IND,2021-12-20,1380223188,829219869,551003319,,3794326,6393946,99.05,59.51,0.4
India,IND,2021-12-21,1388521671,831142523,557379148,,8298483,6032892,99.65,59.65,0.4
India,IND,2021-12-22,1391050278,831763875,559286403,,2528607,5509274,99.83,59.69,0.4
India,IND,2021-12-23,1398221289,833265701,564955588,,7171011,5961434,100.35,59.8,0.41
India,IND,2021-12-24,1404556570,834737784,569818786,,6335281,5598521,100.8,59.91,0.41
India,IND,2021-12-25,1413981791,837078735,576903056,,9425221,5846329,101.48,60.07,0.41
India,IND,2021-12-26,1414731603,837294288,577437315,,749812,5471820,101.53,60.09,0.41
India,IND,2021-12-27,1418447119,838318164,580128955,,3715516,5460562,101.8,60.16,0.42
India,IND,2021-12-28,1426069774,840095473,585974301,,7622655,5364015,102.34,60.29,0.42
India,IND,2021-12-29,1435195841,842315450,592880391,,9126067,6306509,103.0,60.45,0.43
India,IND,2021-12-30,1438717497,843220793,595496704,,3521656,5785173,103.25,60.51,0.43
India,IND,2021-12-31,1448865422,845640601,603224821,,10147925,6329836,103.98,60.69,0.43
India,IND,2022-01-01,1454069802,846975771,607094031,,5204380,5726859,104.35,60.78,0.44
India,IND,2022-01-02,1456586234,847665306,608920928,,2516432,5979233,104.53,60.83,0.44
India,IND,2022-01-03,1464526170,852570971,611955199,,7939936,6582722,105.1,61.19,0.44
India,IND,2022-01-04,1472330269,857788520,614541749,,7804099,6608642,105.66,61.56,0.44
India,IND,2022-01-05,1482203963,864466425,617737538,,9873694,6715446,106.37,62.04,0.44
India,IND,2022-01-06,1491991022,871088714,620902308,,9787059,7610504,107.07,62.51,0.45
India,IND,2022-01-07,1505591911,879625063,625966848,,13600889,8103784,108.05,63.13,0.45
India,IND,2022-01-08,1508007415,880930714,627076701,,2415504,7705373,108.22,63.22,0.45
India,IND,2022-01-09,1517705282,886204082,631501200,,9697867,8731293,108.92,63.6,0.45
India,IND,2022-01-10,1524222751,889459819,634265259,,6517469,8528083,109.39,63.83,0.46
India,IND,2022-01-11,1537841948,895852039,640117846,,13619197,9358811,110.37,64.29,0.46
India,IND,2022-01-12,1544297708,898710263,643070555,,6455760,8870535,110.83,64.5,0.46
India,IND,2022-01-13,1553919710,903038624,647586748,3294338,9622002,8846955,111.52,64.81,0.46
India,IND,2022-01-14,1556478542,904086765,648878102,3513675,2558832,7269519,111.7,64.88,0.47
India,IND,2022-01-15,1565638547,908005349,653514044,4119154,9160005,8233019,112.36,65.16,0.47
India,IND,2022-01-16,1570696006,910386043,656011893,4298070,5057459,7570103,112.72,65.34,0.47
India,IND,2022-01-17,1575863289,912552134,658614500,,5167283,7377220,113.09,65.49,0.47
India,IND,2022-01-18,1576006300,912567911,658765881,4672508,143011,5452050,113.1,65.49,0.47
India,IND,2022-01-19,1592451490,919059606,667552043,5839841,16445190,6879112,114.28,65.96,0.48
India,IND,2022-01-20,1600333779,922087216,671853985,6392578,7882289,6630581,114.85,66.17,0.48
India,IND,2022-01-21,1609613007,925500152,677041072,7071783,9279228,7590638,115.52,66.42,0.49
India,IND,2022-01-22,1617088106,928133309,681368115,7586682,7475099,7349937,116.05,66.61,0.49
India,IND,2022-01-23,1622210924,929971622,684436700,7802602,5122818,7359274,116.42,66.74,0.49
India,IND,2022-01-24,1623419845,930359898,685102189,7957758,1208921,6793794,116.51,66.77,0.49
India,IND,2022-01-25,1630312330,932606511,689133722,8572097,6892485,7758004,117.0,66.93,0.49
India,IND,2022-01-26,1636183520,934468791,692645423,9069306,5871190,6247433,117.42,67.06,0.5
India,IND,2022-01-27,1639112704,935294849,694410120,9407735,2929184,5539846,117.63,67.12,0.5
India,IND,2022-01-28,1645293992,937107027,698115220,10071745,6181288,5097284,118.08,67.25,0.5
India,IND,2022-01-29,1650461284,938645671,701262521,10553092,5167292,4767597,118.45,67.36,0.5
India,IND,2022-01-30,1657362150,940755706,705405482,11200962,6900866,5021604,118.94,67.51,0.51
India,IND,2022-01-31,1664786038,943027714,709926447,11831877,7423888,5909456,119.48,67.68,0.51
India,IND,2022-02-01,1671163877,944749420,714073668,12340789,6377839,5835935,119.93,67.8,0.51
India,IND,2022-02-02,1677030680,946259127,717972069,12799484,5866803,5835309,120.35,67.91,0.52
India,IND,2022-02-03,1681517744,947341172,721020585,13155987,4487064,6057863,120.68,67.99,0.52
India,IND,2022-02-04,1687048487,948717449,724768356,13562682,5530743,5964928,121.07,68.09,0.52
India,IND,2022-02-05,1693177165,950308975,728875616,13992574,6128678,6102269,121.51,68.2,0.52
